Date,Open,High,Low,Close,Adj Close,Volume
2013-11-04,134.649994,136.059998,134.089996,135.119995,124.530586,2474500
2013-11-05,134.369995,136.889999,133.789993,136.229996,125.553558,2670600
2013-11-06,136.809998,136.979996,131.919998,132.770004,122.364746,5439500
2013-11-07,133.050003,133.350006,130.250000,130.550003,120.318733,2846400
2013-11-08,130.289993,132.729996,130.279999,132.570007,122.180405,2676700
2013-11-11,131.979996,133.169998,131.600006,132.520004,122.134354,1805000
2013-11-12,131.800003,136.100006,130.809998,134.630005,124.078987,4789000
2013-11-13,134.119995,135.889999,133.330002,135.289993,124.687233,3447600
2013-11-14,135.410004,136.500000,135.039993,136.440002,125.747162,3123700
2013-11-15,138.460007,139.940002,137.889999,138.649994,127.783943,3644900
2013-11-18,138.589996,139.770004,136.789993,137.139999,126.392250,2965700
2013-11-19,137.169998,137.320007,133.929993,134.000000,123.498329,2960600
2013-11-20,134.350006,135.740005,134.190002,134.580002,124.032913,1716000
2013-11-21,135.320007,138.860001,135.250000,138.380005,127.535065,2920800
2013-11-22,138.100006,138.449997,135.940002,137.070007,126.327751,1680100
2013-11-25,137.809998,137.979996,136.710007,137.220001,126.465973,1234500
2013-11-26,137.300003,138.619995,137.009995,137.809998,127.009743,1495000
2013-11-27,138.699997,140.279999,138.509995,139.860001,128.899094,1358600
2013-11-29,140.449997,140.550003,138.509995,138.699997,127.830002,733100
2013-12-02,139.149994,140.960007,138.729996,140.210007,129.221695,1953400
2013-12-03,139.460007,140.000000,137.679993,138.039993,127.221725,1927300
2013-12-04,137.660004,140.000000,136.809998,138.710007,127.839165,1187900
2013-12-05,137.899994,139.669998,137.669998,138.220001,127.387611,1161200
2013-12-06,139.990005,140.169998,139.070007,139.389999,128.465927,1216500
2013-12-09,139.820007,140.000000,139.110001,139.809998,128.852982,1349300
2013-12-10,139.660004,140.179993,138.220001,138.490005,127.773537,1538700
2013-12-11,138.880005,139.000000,136.350006,136.509995,125.946777,1451900
2013-12-12,136.559998,137.529999,136.270004,136.339996,125.789886,1795700
2013-12-13,138.009995,138.880005,137.009995,137.899994,127.229195,2583700
2013-12-16,139.589996,140.970001,138.880005,139.850006,129.028320,3549800
2013-12-17,139.800003,140.169998,138.500000,139.089996,128.327118,2697000
2013-12-18,138.100006,140.240005,137.360001,139.720001,128.908386,4825100
2013-12-19,139.610001,140.020004,137.759995,139.690002,128.880722,2688900
2013-12-20,139.520004,143.729996,139.229996,142.710007,131.667007,3350200
2013-12-23,143.309998,143.440002,141.619995,142.190002,131.187286,1461000
2013-12-24,142.240005,142.380005,141.139999,142.000000,131.011948,750600
2013-12-26,142.649994,143.520004,142.330002,143.300003,132.211365,1246400
2013-12-27,143.279999,143.860001,142.740005,143.429993,132.331268,923500
2013-12-30,143.479996,143.880005,142.860001,143.050003,131.980652,889300
2013-12-31,143.009995,144.130005,143.000000,143.770004,132.644989,1102600
2014-01-02,142.899994,144.389999,139.570007,139.770004,128.954544,3360000
2014-01-03,140.330002,141.149994,139.910004,140.050003,129.212891,2779600
2014-01-06,142.699997,143.000000,138.259995,138.720001,127.985809,2995000
2014-01-07,139.339996,140.979996,138.990005,140.639999,129.757202,1702000
2014-01-08,141.039993,141.380005,139.990005,140.369995,129.508087,1632800
2014-01-09,140.509995,141.770004,139.949997,141.509995,130.559860,1451600
2014-01-10,141.199997,142.740005,140.410004,142.630005,131.593216,1714700
2014-01-13,141.350006,142.750000,140.240005,140.490005,129.618820,1565200
2014-01-14,140.949997,142.830002,139.729996,142.699997,131.657776,2344500
2014-01-15,142.779999,143.139999,141.940002,142.550003,131.519333,2692200
2014-01-16,141.919998,142.500000,140.949997,141.809998,130.836639,1928100
2014-01-17,140.610001,141.869995,140.089996,140.509995,129.637253,2293000
2014-01-21,141.710007,142.619995,140.800003,142.149994,131.150314,2509000
2014-01-22,142.750000,142.839996,141.630005,142.300003,131.288712,1337100
2014-01-23,141.610001,141.990005,139.350006,140.240005,129.388138,1836300
2014-01-24,139.160004,139.389999,134.570007,134.580002,124.166115,3089300
2014-01-27,134.690002,135.779999,131.080002,131.949997,121.739639,4738700
2014-01-28,131.990005,134.639999,131.990005,134.339996,123.944695,3169700
2014-01-29,132.830002,134.000000,131.550003,131.850006,121.647377,2647600
2014-01-30,133.089996,134.830002,133.059998,133.770004,123.418808,1935900
2014-01-31,131.850006,134.960007,131.789993,133.320007,123.003647,1588500
2014-02-03,132.929993,135.059998,129.029999,129.440002,119.423859,3184000
2014-02-04,129.479996,130.929993,128.169998,130.419998,120.328011,2387000
2014-02-05,129.850006,130.919998,129.190002,129.970001,119.912842,2009200
2014-02-06,130.139999,131.860001,130.059998,130.839996,120.715515,1908400
2014-02-07,131.919998,133.070007,130.869995,131.759995,121.564323,2390500
2014-02-10,131.369995,132.059998,129.339996,129.880005,119.829834,3602500
2014-02-11,130.410004,133.779999,130.130005,133.149994,122.846756,3256000
2014-02-12,133.160004,133.809998,131.750000,133.000000,122.708374,1895700
2014-02-13,131.919998,133.339996,131.000000,133.070007,122.772957,1780700
2014-02-14,132.979996,134.550003,132.869995,133.919998,123.557190,1436200
2014-02-18,134.320007,134.770004,132.330002,132.789993,122.514595,2360500
2014-02-19,132.339996,133.509995,131.009995,131.350006,121.186104,2780900
2014-02-20,131.690002,133.509995,131.059998,132.990005,122.699158,1787000
2014-02-21,133.179993,135.210007,133.110001,134.899994,124.461342,1969400
2014-02-24,135.089996,136.979996,134.500000,134.869995,124.433670,2243200
2014-02-25,134.850006,134.869995,132.320007,132.839996,122.560776,2588900
2014-02-26,132.630005,133.970001,131.949997,132.369995,122.127090,1588100
2014-02-27,132.039993,133.839996,131.949997,133.550003,123.215790,1736100
2014-02-28,133.190002,134.429993,132.339996,133.330002,123.012863,1904700
2014-03-03,132.050003,134.289993,132.050003,133.380005,123.058968,1614300
2014-03-04,134.839996,137.649994,134.740005,137.089996,126.481926,2250100
2014-03-05,137.240005,137.600006,136.509995,136.910004,126.315826,1292200
2014-03-06,137.250000,137.639999,136.190002,137.289993,126.666405,1581300
2014-03-07,137.919998,138.600006,136.960007,137.429993,126.934258,1353800
2014-03-10,137.029999,138.389999,136.809998,137.860001,127.331444,1720700
2014-03-11,137.740005,138.070007,136.710007,137.289993,126.804955,1483500
2014-03-12,136.800003,138.139999,136.000000,137.789993,127.266739,1275600
2014-03-13,138.360001,139.289993,135.880005,136.679993,126.241501,2286000
2014-03-14,136.380005,137.750000,136.020004,136.759995,126.315437,2629200
2014-03-17,137.710007,138.610001,137.110001,137.580002,127.072823,3855000
2014-03-18,137.589996,139.190002,137.350006,138.570007,127.987228,2578900
2014-03-19,138.110001,141.169998,137.139999,138.380005,127.811714,3110400
2014-03-20,137.029999,137.729996,135.240005,136.500000,126.075340,3377700
2014-03-21,137.509995,138.000000,136.020004,136.789993,126.343124,5017900
2014-03-24,137.149994,137.199997,134.869995,134.949997,124.643669,3206900
2014-03-25,134.880005,135.679993,132.520004,134.160004,123.914001,4336800
2014-03-26,134.479996,135.309998,132.089996,132.119995,122.029770,2870700
2014-03-27,132.000000,132.639999,131.300003,132.110001,122.020554,3042800
2014-03-28,132.440002,133.399994,132.009995,132.009995,121.928192,5019100
2014-03-31,132.520004,133.240005,131.869995,132.559998,122.436203,4368000
2014-04-01,133.000000,134.110001,132.779999,134.110001,123.867828,2513800
2014-04-02,134.100006,135.199997,133.940002,134.759995,124.468163,1747800
2014-04-03,134.699997,136.119995,134.699997,135.300003,124.966957,1987600
2014-04-04,135.789993,136.600006,133.860001,134.350006,124.089470,1586500
2014-04-07,134.360001,135.009995,132.669998,132.979996,122.824097,2007500
2014-04-08,133.039993,133.399994,131.809998,132.910004,122.759460,2016100
2014-04-09,133.309998,134.490005,132.949997,134.000000,123.766190,1640400
2014-04-10,134.080002,134.309998,131.860001,132.059998,121.974380,2528300
2014-04-11,130.970001,132.759995,130.679993,131.229996,121.207756,1927200
2014-04-14,132.110001,132.860001,131.160004,132.000000,121.918945,2115200
2014-04-15,132.330002,132.990005,130.639999,132.169998,122.075974,2518400
2014-04-16,132.550003,134.039993,132.009995,133.750000,123.535301,2696500
2014-04-17,133.619995,135.970001,133.619995,135.550003,125.197830,2152300
2014-04-21,135.610001,136.779999,135.259995,136.270004,125.862823,2755300
2014-04-22,136.539993,137.770004,136.520004,137.029999,126.564812,2173900
2014-04-23,137.000000,137.149994,135.929993,136.330002,125.918266,1793300
2014-04-24,136.399994,137.089996,135.619995,136.080002,125.687363,1926700
2014-04-25,136.020004,136.039993,133.949997,134.210007,123.960190,1118500
2014-04-28,134.389999,136.020004,133.520004,134.529999,124.255714,1812300
2014-04-29,134.809998,135.720001,133.899994,135.470001,125.123955,1161200
2014-04-30,135.550003,136.809998,134.850006,136.250000,125.844398,1810000
2014-05-01,136.360001,137.000000,135.389999,136.240005,125.835159,813000
2014-05-02,136.110001,137.729996,136.110001,136.949997,126.490906,966700
2014-05-05,136.070007,136.460007,135.009995,135.850006,125.474899,959100
2014-05-06,135.289993,136.990005,135.050003,135.490005,125.142433,1411000
2014-05-07,136.210007,138.669998,136.009995,138.539993,127.959488,1874300
2014-05-08,135.809998,137.660004,135.800003,136.699997,126.259979,2394900
2014-05-09,136.000000,137.889999,135.210007,137.520004,127.017433,2138500
2014-05-12,138.029999,140.339996,137.919998,140.149994,129.446503,1726700
2014-05-13,140.289993,140.839996,139.889999,140.139999,129.437317,1085700
2014-05-14,140.000000,140.000000,138.910004,139.330002,128.689148,1682000
2014-05-15,139.279999,139.339996,137.550003,138.679993,128.088791,1260700
2014-05-16,138.820007,139.770004,137.910004,138.229996,127.673187,2067000
2014-05-19,138.100006,139.220001,137.839996,139.000000,128.384354,3897200
2014-05-20,139.080002,139.470001,136.970001,137.460007,126.961960,1968400
2014-05-21,138.300003,139.690002,138.029999,139.050003,128.430542,1586000
2014-05-22,138.839996,139.690002,138.339996,139.330002,128.689148,1550800
2014-05-23,139.720001,141.940002,139.309998,141.500000,130.693420,1198100
2014-05-27,142.020004,142.839996,141.619995,142.240005,131.376892,1894800
2014-05-28,142.240005,143.979996,142.199997,143.470001,132.512939,1491000
2014-05-29,143.880005,144.600006,143.300003,144.529999,133.492020,1275500
2014-05-30,144.369995,144.850006,143.940002,144.160004,133.150269,943200
2014-06-02,144.309998,144.990005,143.720001,144.250000,133.233414,1285500
2014-06-03,143.809998,144.649994,142.580002,142.949997,132.032654,1351100
2014-06-04,142.740005,143.309998,142.380005,143.000000,132.078873,1091200
2014-06-05,143.470001,143.990005,142.360001,142.649994,131.755615,1953400
2014-06-06,142.830002,143.300003,142.279999,142.699997,131.801804,2273800
2014-06-09,142.690002,144.399994,142.690002,143.649994,132.679184,1661900
2014-06-10,142.970001,143.910004,142.809998,143.789993,132.808594,1087800
2014-06-11,143.070007,143.089996,141.940002,142.750000,131.847931,1016000
2014-06-12,142.089996,142.279999,139.139999,139.210007,128.578339,1594000
2014-06-13,139.529999,140.699997,139.089996,140.270004,129.557404,1266600
2014-06-16,139.820007,140.479996,139.250000,139.449997,128.800003,1458400
2014-06-17,139.050003,141.070007,138.300003,140.309998,129.780441,1857000
2014-06-18,145.350006,149.369995,145.089996,148.949997,137.772018,5650700
2014-06-19,147.960007,149.330002,146.830002,147.600006,136.523346,3368900
2014-06-20,147.839996,148.460007,147.660004,148.119995,137.004333,2758700
2014-06-23,148.000000,149.679993,147.960007,148.880005,137.707291,2654200
2014-06-24,148.440002,151.149994,148.440002,149.679993,138.447296,3019400
2014-06-25,149.110001,151.889999,148.820007,151.419998,140.056671,2022300
2014-06-26,151.360001,151.679993,150.050003,151.500000,140.130676,1163000
2014-06-27,151.289993,151.759995,150.759995,151.410004,140.047455,1945500
2014-06-30,151.399994,151.669998,150.660004,151.380005,140.019745,1433000
2014-07-01,152.000000,152.839996,151.570007,152.380005,140.944641,1445000
2014-07-02,152.270004,153.240005,152.080002,152.270004,140.842880,1236300
2014-07-03,152.789993,153.740005,152.539993,153.610001,142.082336,660800
2014-07-07,152.860001,153.100006,151.380005,151.679993,140.297150,1147900
2014-07-08,151.369995,151.589996,149.820007,151.169998,139.825470,1207200
2014-07-09,151.610001,152.440002,150.809998,151.320007,139.964218,822400
2014-07-10,149.869995,150.880005,149.419998,150.259995,138.983749,984300
2014-07-11,150.149994,151.320007,149.919998,150.639999,139.335236,839100
2014-07-14,151.649994,151.910004,150.979996,151.070007,139.732986,1149100
2014-07-15,149.580002,152.669998,149.580002,151.899994,140.500687,1193500
2014-07-16,152.399994,154.500000,152.250000,154.380005,142.794586,1424700
2014-07-17,153.350006,155.309998,151.729996,151.899994,140.500687,1811900
2014-07-18,151.339996,153.149994,151.229996,152.869995,141.397888,1032400
2014-07-21,152.529999,153.309998,152.080002,152.350006,140.916901,1030500
2014-07-22,152.889999,153.929993,152.820007,153.289993,141.786346,1314300
2014-07-23,153.460007,153.889999,152.600006,152.679993,141.222153,966600
2014-07-24,153.029999,153.250000,152.330002,152.500000,141.055634,1009900
2014-07-25,152.000000,152.410004,150.800003,150.860001,139.538757,1269600
2014-07-28,150.899994,151.460007,148.300003,149.529999,138.308578,1652200
2014-07-29,148.500000,149.860001,147.039993,147.139999,136.097931,1706200
2014-07-30,147.360001,150.339996,147.360001,149.360001,138.151276,1390600
2014-07-31,148.070007,149.110001,146.639999,146.880005,135.857391,1519800
2014-08-01,146.630005,147.990005,145.929993,146.750000,135.737167,1709100
2014-08-04,147.309998,149.080002,146.949997,148.830002,137.661026,1444000
2014-08-05,147.839996,148.550003,146.149994,146.839996,135.820374,860700
2014-08-06,145.830002,146.419998,145.080002,145.470001,134.553207,1098000
2014-08-07,146.960007,148.410004,145.910004,146.020004,135.061920,1659200
2014-08-08,146.229996,147.919998,145.619995,147.850006,136.754639,825500
2014-08-11,148.809998,149.070007,147.720001,148.279999,137.152344,790900
2014-08-12,148.320007,149.190002,148.009995,148.429993,137.291061,495400
2014-08-13,149.000000,149.669998,148.919998,149.350006,138.142044,622500
2014-08-14,149.639999,149.720001,148.610001,149.639999,138.410278,529000
2014-08-15,150.039993,150.240005,147.500000,148.720001,137.559311,1071500
2014-08-18,149.289993,150.449997,149.229996,150.419998,139.131744,1066900
2014-08-19,150.509995,150.600006,149.910004,150.000000,138.743271,1062800
2014-08-20,150.160004,150.960007,149.990005,150.630005,139.325974,1476600
2014-08-21,151.029999,151.070007,150.000000,150.550003,139.251999,817400
2014-08-22,150.729996,150.729996,149.039993,149.460007,138.243820,1075900
2014-08-25,150.130005,150.539993,149.649994,149.789993,138.548996,619500
2014-08-26,150.000000,150.389999,149.179993,149.279999,138.077286,609100
2014-08-27,149.250000,149.800003,148.949997,149.100006,137.910797,696600
2014-08-28,148.789993,149.000000,147.029999,147.869995,136.773071,1364300
2014-08-29,148.399994,148.490005,147.649994,147.880005,136.782349,1227400
2014-09-02,148.720001,150.570007,148.369995,150.399994,139.113266,1416900
2014-09-03,150.479996,152.210007,150.369995,151.710007,140.324966,1479300
2014-09-04,152.220001,154.240005,151.690002,152.039993,140.630157,1748300
2014-09-05,151.550003,153.350006,150.100006,153.300003,141.795609,1208100
2014-09-08,152.539993,153.250000,151.889999,152.399994,141.147263,1349200
2014-09-09,152.190002,152.399994,150.690002,151.000000,139.850677,1001600
2014-09-10,150.949997,151.070007,150.009995,150.759995,139.628387,993200
2014-09-11,150.080002,152.990005,150.009995,152.529999,141.267700,1029100
2014-09-12,153.179993,154.089996,152.539993,153.770004,142.416138,1564600
2014-09-15,154.000000,154.320007,152.009995,154.039993,142.666183,1684600
2014-09-16,154.809998,155.059998,153.050003,154.660004,143.240448,2224400
2014-09-17,159.699997,161.649994,159.199997,159.710007,147.917511,4338900
2014-09-18,159.800003,161.250000,158.690002,158.929993,147.195160,3393100
2014-09-19,160.089996,160.259995,158.330002,158.330002,146.639481,4271100
2014-09-22,158.009995,158.850006,157.809998,157.860001,146.204193,1621300
2014-09-23,157.589996,159.000000,157.460007,158.000000,146.333786,1357700
2014-09-24,158.369995,159.539993,157.800003,159.309998,147.547073,1497300
2014-09-25,159.289993,159.520004,157.039993,157.160004,145.555862,1132900
2014-09-26,157.570007,160.350006,157.520004,159.779999,147.982361,1239400
2014-09-29,158.839996,162.520004,158.529999,162.179993,150.205170,2055100
2014-09-30,162.210007,163.839996,161.300003,161.449997,149.529083,2875900
2014-10-01,161.000000,161.389999,157.639999,158.139999,146.463455,2429500
2014-10-02,158.160004,159.350006,156.699997,159.029999,147.287750,1747200
2014-10-03,160.830002,163.240005,160.220001,162.740005,150.723816,1990300
2014-10-06,163.270004,165.169998,159.000000,159.240005,147.482254,2687200
2014-10-07,158.589996,159.000000,156.029999,156.059998,144.537079,1734400
2014-10-08,156.179993,160.429993,155.130005,160.250000,148.417679,2137500
2014-10-09,159.500000,160.350006,156.220001,156.509995,144.953796,1450800
2014-10-10,156.160004,157.789993,153.490005,154.750000,143.323746,2129700
2014-10-13,155.100006,156.770004,151.110001,151.259995,140.091476,1992400
2014-10-14,152.880005,155.330002,152.610001,153.720001,142.369827,2605800
2014-10-15,151.110001,154.449997,148.809998,153.820007,142.462448,2644600
2014-10-16,151.679993,154.389999,150.539993,151.929993,140.711990,2743800
2014-10-17,153.240005,156.649994,153.020004,156.119995,144.592606,2613200
2014-10-20,155.720001,156.149994,154.009995,155.869995,144.361084,1691000
2014-10-21,157.029999,160.929993,156.710007,159.880005,148.074982,2670300
2014-10-22,160.740005,161.259995,158.449997,158.470001,146.769119,1872100
2014-10-23,160.949997,163.479996,160.589996,162.500000,150.501541,2368900
2014-10-24,163.100006,164.479996,162.679993,163.880005,151.779648,1571100
2014-10-27,163.750000,165.399994,163.009995,165.220001,153.020721,1530000
2014-10-28,165.820007,168.270004,165.630005,168.199997,155.780640,1579100
2014-10-29,168.199997,168.250000,163.610001,165.770004,153.530075,1827400
2014-10-30,165.190002,166.720001,163.910004,165.289993,153.085556,1670300
2014-10-31,167.990005,169.000000,167.020004,167.399994,155.039764,2245600
2014-11-03,167.149994,167.619995,165.710007,167.199997,154.854492,1550800
2014-11-04,167.729996,168.639999,166.899994,166.960007,154.632248,2429300
2014-11-05,169.000000,169.479996,167.199997,169.419998,156.910583,1522700
2014-11-06,169.500000,171.919998,169.270004,171.699997,159.022232,1547900
2014-11-07,171.910004,171.910004,169.639999,171.220001,158.577713,1238100
2014-11-10,170.990005,171.949997,170.059998,171.740005,159.059326,1091000
2014-11-11,171.789993,172.880005,171.130005,172.339996,159.615036,1383200
2014-11-12,171.669998,172.130005,170.479996,171.800003,159.114822,906100
2014-11-13,172.020004,172.460007,170.460007,171.570007,158.901855,1552100
2014-11-14,171.139999,172.699997,170.770004,171.559998,158.892578,1062200
2014-11-17,171.259995,171.619995,170.619995,171.320007,158.670319,848000
2014-11-18,171.289993,172.809998,171.190002,172.000000,159.300079,1032100
2014-11-19,172.000000,172.000000,170.279999,171.679993,159.003708,893700
2014-11-20,171.089996,172.619995,170.419998,172.500000,159.763153,1092100
2014-11-21,175.529999,176.610001,173.869995,174.460007,161.578491,2068200
2014-11-24,175.339996,176.449997,175.089996,175.529999,162.569458,1868600
2014-11-25,175.449997,175.889999,174.399994,174.860001,161.948914,1964000
2014-11-26,175.250000,175.490005,174.520004,175.080002,162.152649,765800
2014-11-28,178.539993,179.789993,177.500000,178.179993,165.023743,1813200
2014-12-01,178.789993,178.970001,175.720001,177.699997,164.579208,1989600
2014-12-02,181.119995,182.419998,179.770004,180.389999,167.070618,3416800
2014-12-03,180.699997,180.699997,179.490005,180.039993,166.746399,1695800
2014-12-04,180.250000,180.750000,179.339996,180.179993,166.876114,1431400
2014-12-05,180.250000,182.179993,180.199997,182.029999,168.589523,1246300
2014-12-08,182.949997,183.509995,181.259995,181.529999,168.126465,1885300
2014-12-09,179.789993,180.000000,176.529999,178.770004,165.570267,2240900
2014-12-10,179.399994,179.600006,176.360001,176.460007,163.613815,2079600
2014-12-11,177.889999,178.610001,176.539993,176.880005,164.003265,2082700
2014-12-12,176.380005,178.500000,175.339996,175.789993,162.992645,1858500
2014-12-15,176.820007,178.970001,174.759995,176.270004,163.437683,2486000
2014-12-16,176.710007,178.100006,174.259995,174.259995,161.574005,2784300
2014-12-17,169.789993,170.000000,163.570007,167.779999,155.565720,8744900
2014-12-18,170.949997,174.380005,170.000000,174.380005,161.685272,3803000
2014-12-19,174.199997,175.710007,172.360001,174.220001,161.536896,3857200
2014-12-22,175.240005,177.080002,174.330002,176.869995,163.993958,1897700
2014-12-23,177.710007,178.339996,176.080002,176.940002,164.058853,999200
2014-12-24,177.039993,177.919998,176.309998,176.419998,163.576736,571700
2014-12-26,176.580002,177.160004,175.380005,175.899994,163.094635,740800
2014-12-29,174.960007,175.940002,174.550003,175.520004,162.742279,778800
2014-12-30,174.619995,176.490005,174.110001,175.000000,162.260086,765900
2014-12-31,175.699997,176.279999,173.509995,173.660004,161.017700,854200
2015-01-02,173.779999,174.639999,170.330002,172.449997,159.895752,1249700
2015-01-05,171.820007,171.929993,169.350006,169.800003,157.438705,1726100
2015-01-06,172.419998,173.320007,169.580002,169.789993,157.429428,2612500
2015-01-07,171.970001,172.339996,170.050003,171.039993,158.588409,1835800
2015-01-08,173.179993,175.360001,172.460007,175.039993,162.297241,1819500
2015-01-09,174.509995,175.229996,172.350006,172.660004,160.090500,1396200
2015-01-12,174.059998,175.000000,172.490005,172.570007,160.007050,1884700
2015-01-13,173.929993,174.729996,170.100006,171.500000,159.014893,1736400
2015-01-14,170.000000,172.960007,169.009995,172.750000,160.173920,1928900
2015-01-15,173.289993,174.460007,172.080002,173.850006,161.193863,2218200
2015-01-16,172.860001,176.899994,172.860001,176.759995,163.891968,2588900
2015-01-20,178.309998,179.470001,177.199997,179.130005,166.089462,2596300
2015-01-21,178.940002,180.429993,177.490005,178.690002,165.681473,1615400
2015-01-22,179.529999,181.490005,178.309998,181.399994,168.194183,1537400
2015-01-23,177.559998,180.740005,175.550003,176.009995,163.196594,3340200
2015-01-26,175.940002,177.940002,175.169998,176.660004,163.799316,1393800
2015-01-27,175.539993,175.589996,173.610001,173.880005,161.221680,1388000
2015-01-28,175.429993,175.619995,171.149994,171.449997,158.968552,1220700
2015-01-29,172.139999,173.240005,170.050003,172.889999,160.303680,1640600
2015-01-30,171.570007,173.639999,168.880005,169.110001,156.798950,2194600
2015-02-02,169.300003,171.300003,168.029999,171.250000,158.783112,1474800
2015-02-03,173.020004,173.990005,170.750000,172.970001,160.377899,1649500
2015-02-04,172.139999,173.210007,171.169998,172.080002,159.552673,1442300
2015-02-05,172.720001,174.169998,172.600006,173.369995,160.748795,1149700
2015-02-06,174.089996,174.979996,172.330002,173.250000,160.637543,1056600
2015-02-09,172.289993,173.199997,170.960007,171.639999,159.144730,1210500
2015-02-10,172.949997,173.740005,170.779999,173.300003,160.683853,1497900
2015-02-11,173.389999,174.990005,172.949997,173.919998,161.258713,1385600
2015-02-12,174.710007,176.809998,174.190002,176.300003,163.465469,2116200
2015-02-13,175.860001,177.479996,175.600006,176.470001,163.623138,1674100
2015-02-17,176.600006,179.669998,176.509995,179.539993,166.469589,1527600
2015-02-18,179.389999,180.050003,178.839996,179.779999,166.692139,1270700
2015-02-19,179.970001,180.000000,178.619995,178.649994,165.644363,1697900
2015-02-20,178.050003,178.869995,176.929993,178.500000,165.505310,1430200
2015-02-23,178.500000,178.809998,177.389999,178.300003,165.319885,956500
2015-02-24,177.919998,178.589996,177.440002,177.800003,164.856247,1136400
2015-02-25,178.009995,178.059998,175.300003,175.639999,162.853531,1419400
2015-02-26,175.490005,175.970001,173.419998,174.600006,161.889236,1893900
2015-02-27,177.059998,178.050003,176.250000,176.979996,164.095963,2398200
2015-03-02,176.979996,178.149994,176.059998,176.800003,163.929077,1535300
2015-03-03,176.500000,176.520004,174.820007,176.149994,163.326401,1282200
2015-03-04,175.559998,175.779999,174.410004,174.619995,161.907761,1035300
2015-03-05,175.339996,175.339996,173.520004,174.820007,162.093246,932200
2015-03-06,174.029999,175.210007,173.000000,173.190002,160.581879,1132300
2015-03-09,172.850006,174.179993,172.639999,172.910004,160.507645,1539100
2015-03-10,171.220001,172.059998,170.000000,170.000000,157.806381,1478400
2015-03-11,170.000000,172.330002,170.000000,171.559998,159.254440,1351800
2015-03-12,171.970001,173.630005,171.970001,173.580002,161.129547,987900
2015-03-13,173.589996,174.809998,172.330002,173.320007,160.888214,1150600
2015-03-16,174.210007,177.460007,174.210007,177.320007,164.601257,1796700
2015-03-17,176.889999,178.600006,175.710007,175.710007,163.106796,2721100
2015-03-18,172.000000,174.139999,170.509995,173.300003,160.869629,4244300
2015-03-19,173.589996,175.130005,172.500000,173.850006,161.380173,2095900
2015-03-20,174.100006,174.339996,171.880005,172.039993,159.699997,2701600
2015-03-23,172.169998,172.279999,170.639999,170.639999,158.400436,1754200
2015-03-24,170.289993,170.500000,169.160004,169.160004,157.026611,1237400
2015-03-25,169.740005,169.800003,165.350006,165.429993,153.564163,1978400
2015-03-26,164.279999,166.630005,163.600006,165.490005,153.619843,1752700
2015-03-27,165.050003,165.619995,164.509995,164.589996,152.784363,917100
2015-03-30,165.050003,167.380005,164.979996,166.750000,154.789444,1529600
2015-03-31,166.000000,166.470001,165.000000,165.449997,153.582718,1568200
2015-04-01,165.020004,166.500000,164.279999,166.240005,154.316055,1611200
2015-04-02,166.710007,166.809998,165.699997,166.220001,154.297440,1642500
2015-04-06,165.369995,167.259995,165.000000,166.669998,154.715195,1270600
2015-04-07,172.750000,173.839996,170.710007,171.160004,158.883133,5488700
2015-04-08,171.080002,171.889999,169.309998,171.839996,159.514389,3196100
2015-04-09,171.460007,173.449997,171.089996,172.919998,160.516876,1944100
2015-04-10,173.309998,174.500000,172.520004,174.369995,161.862900,2235100
2015-04-13,173.639999,175.300003,173.009995,173.130005,160.711853,1397700
2015-04-14,172.009995,173.130005,171.100006,171.500000,159.198776,1816200
2015-04-15,171.580002,172.360001,169.320007,169.520004,157.360825,2058000
2015-04-16,169.570007,170.259995,168.679993,169.240005,157.100845,1760400
2015-04-17,168.229996,168.580002,167.330002,168.000000,155.949799,1642400
2015-04-20,168.289993,170.000000,168.289993,169.059998,156.933777,1244000
2015-04-21,169.429993,170.449997,169.080002,169.910004,157.722794,1086500
2015-04-22,169.789993,170.779999,168.679993,170.009995,157.815628,1053900
2015-04-23,169.050003,170.929993,169.050003,170.100006,157.899170,1050400
2015-04-24,169.729996,170.250000,169.009995,169.949997,157.759903,949300
2015-04-27,170.360001,170.610001,168.860001,169.029999,156.905930,1472100
2015-04-28,169.270004,171.960007,168.509995,171.240005,158.957382,1521100
2015-04-29,169.839996,170.940002,168.720001,169.570007,157.407196,1115300
2015-04-30,168.389999,169.949997,168.360001,169.570007,157.407196,1818800
2015-05-01,170.000000,171.929993,169.929993,171.729996,159.412231,1163900
2015-05-04,171.610001,173.479996,171.509995,172.330002,159.969223,1041100
2015-05-05,171.500000,172.330002,169.509995,169.809998,157.629990,1167000
2015-05-06,170.690002,170.770004,168.460007,169.559998,157.397873,1045200
2015-05-07,169.869995,172.610001,169.580002,171.740005,159.421539,1148700
2015-05-08,172.990005,174.089996,172.779999,173.350006,160.916046,1236400
2015-05-11,174.009995,174.979996,172.759995,174.199997,161.705124,1327500
2015-05-12,173.160004,173.699997,172.440002,173.419998,160.981018,1126200
2015-05-13,172.990005,173.500000,171.669998,171.929993,159.597931,1213800
2015-05-14,172.839996,174.000000,172.110001,173.449997,161.008881,1478000
2015-05-15,174.210007,175.289993,173.500000,175.139999,162.577621,1492200
2015-05-18,175.139999,177.429993,175.009995,177.179993,164.471298,1558000
2015-05-19,177.509995,178.699997,177.000000,177.979996,165.213959,1237000
2015-05-20,177.710007,178.789993,177.149994,177.520004,164.787003,941300
2015-05-21,176.910004,177.250000,175.479996,176.550003,163.886536,1112300
