tradeTime,price,livingRoom,drawingRoom,bathRoom,floor
2016-08-01,1.1619112789586255e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-08-02,5.2622419055485905e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-08-03,1.6850197072725883e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-08-04,3.806263269349138e+85,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-08-05,1.0828149582015441e+121,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-08-06,4.395283946851596e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-08-07,2.4172274937764134e+144,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-08-08,8.374667694136387e+144,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-08-09,1.6629926771992654e+135,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2016-08-10,2.635609058163937e+203,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37
2016-08-11,3.9758686290282594e+104,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2016-08-12,3.3143442109610868e+125,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2016-08-13,3.881730428069809e+85,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-08-14,3.526717115600179e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2016-08-15,1.018163424706379e+205,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38
2016-08-16,2.298162779457525e+114,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-08-17,1.3175615168409093e+221,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41
2016-08-18,1.619229943047775e+209,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39,2.6455026455026458e+39
2016-08-19,3.068295443620327e+146,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-08-20,1.4399234805627912e+143,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2016-08-21,3.530981969282767e+139,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2016-08-22,1.067704237881252e+227,2.4691358024691358e+42,2.4691358024691358e+42,2.4691358024691358e+42,2.4691358024691358e+42
2016-08-23,2.1061546229681107e+175,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-08-24,1.3181933941799988e+220,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41
2016-08-25,1.517885647171958e+176,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-08-26,1.0777399592095284e+196,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-08-27,9.928115987710468e+134,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2016-08-28,5.1617852356333205e+222,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41
2016-08-29,inf,1.5015015015015016e+71,1.5015015015015016e+71,1.5015015015015016e+71,1.5015015015015016e+71
2016-08-30,inf,1.7921146953405017e+59,1.7921146953405017e+59,1.7921146953405017e+59,1.7921146953405017e+59
2016-08-31,inf,1.5649452269170578e+68,1.5649452269170578e+68,1.5649452269170578e+68,1.5649452269170578e+68
2016-09-01,3.2395708337364455e+99,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-09-02,6.287744664581302e+45,12345679.0,12345679.0,12345679.0,12345679.0
2016-09-03,6.589162171506648e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-09-04,9.594961606442504e+148,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2016-09-05,2.333855871000143e+195,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-09-06,1.853792744338102e+180,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33
2016-09-07,1.8276332093124456e+195,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-09-08,2.11254962282547e+193,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2016-09-09,3.6749408243672423e+90,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-09-10,3.9214776063808286e+116,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-09-11,1.5235445888179773e+136,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2016-09-12,2.4537130246398117e+145,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-09-13,2.0542798727568545e+230,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43
2016-09-14,3.109331646285398e+163,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2016-09-15,3.974519902707115e+108,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2016-09-16,3.398760230424542e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-09-17,2.201713760757591e+158,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28
2016-09-18,1.8031589044731147e+182,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33
2016-09-19,2.4356971057660883e+95,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-09-20,2.0574325847750895e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-09-21,3.4604644928278297e+121,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-09-22,5.22887477319241e+116,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-09-23,1.4666713933660722e+121,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-09-24,5.582122417046413e+123,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-09-25,2.3172537907261964e+185,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34
2016-09-26,6.431551164003247e+296,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55,1.9157088122605364e+55
2016-09-27,2.397702002242842e+197,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2016-09-28,1.139396094484877e+196,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36,2.849002849002849e+36
2016-09-29,1.7027825349578535e+168,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30
2016-09-30,2.2481111441082704e+211,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38
2016-10-01,4807733155.5,5.5,5.5,5.5,5.5
2016-10-02,1.5225282947547496e+29,18518.5,18518.5,18518.5,18518.5
2016-10-03,7.255015244548647e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2016-10-04,202619209264279.66,37.0,37.0,37.0,37.0
2016-10-05,1.415871363967809e+25,2222.2,2222.2,2222.2,2222.2
2016-10-06,260015567918623.66,37.0,37.0,37.0,37.0
2016-10-07,3.637348699984655e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-10-08,8.44081718547452e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-10-09,2.7141751956593724e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-10-10,9.137071435169087e+39,1388888.875,1388888.875,1388888.875,1388888.875
2016-10-11,5.5955996021035345e+50,111111111.1,111111111.1,111111111.1,111111111.1
2016-10-12,7.048768114710899e+65,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-10-13,7.770705406435875e+59,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-10-14,2.528499034060744e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-10-15,7.743050250881024e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2016-10-16,7.151646560865554e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-10-17,8.108181189930696e+75,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-10-18,8.352159038780723e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-10-19,5.4937984453541925e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-10-20,5.257129412973651e+61,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-10-21,1.5282283851538042e+29,18518.5,18518.5,18518.5,18518.5
2016-10-22,2.242438401527873e+20,277.75,277.75,277.75,277.75
2016-10-23,6.977570247600797e+49,111111111.1,111111111.1,111111111.1,111111111.1
2016-10-24,5.226540817064969e+70,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-10-25,7.056175237962706e+62,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-10-26,6.133393760734349e+77,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-10-27,7.935134868202299e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-10-28,9.150947363231324e+38,1388888.875,1388888.875,1388888.875,1388888.875
2016-10-29,4.6401894956537703e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-10-30,3.38397914862573e+117,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-10-31,3.718034458727761e+91,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-11-01,4149778197.5,5.5,5.5,5.5,5.5
2016-11-02,1.7277768180193915e+30,18518.5,18518.5,18518.5,18518.5
2016-11-03,1.7463673811835521e+19,277.75,277.75,277.75,277.75
2016-11-04,1.98557485477798e+20,277.75,277.75,277.75,277.75
2016-11-05,8.923530442333893e+46,12345679.0,12345679.0,12345679.0,12345679.0
2016-11-06,1.5743893169352368e+19,277.75,277.75,277.75,277.75
2016-11-07,2.938045920502996e+91,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-11-08,1.1196212526177352e+44,12345679.0,12345679.0,12345679.0,12345679.0
2016-11-09,8.388238787722363e+66,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-11-10,1.3860392807856944e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2016-11-11,1.4717567591943758e+40,1388888.875,1388888.875,1388888.875,1388888.875
2016-11-12,1.682512005340838e+26,2222.2,2222.2,2222.2,2222.2
2016-11-13,8.966979195785843e+71,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-11-14,7.552090831251905e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-11-15,9.791652088932656e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2016-11-16,1.321844497229631e+30,18518.5,18518.5,18518.5,18518.5
2016-11-17,1.1177069497573988e+55,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-11-18,6.404595731714887e+48,111111111.1,111111111.1,111111111.1,111111111.1
2016-11-19,5.853052265082917e+72,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2016-11-20,5.5556617738312636e+76,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-11-21,5.413874251455013e+94,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-11-22,6.075259535781158e+75,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-11-23,3.369294908303977e+91,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-11-24,5.971772245793276e+50,111111111.1,111111111.1,111111111.1,111111111.1
2016-11-25,3.804312180081533e+75,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-11-26,9.33725898284412e+56,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-11-27,5.938237950412411e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-11-28,1.571166269950908e+152,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2016-11-29,5.277205500346314e+92,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-11-30,9.127281908857146e+176,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-12-01,1.752556441314877e+24,2222.2,2222.2,2222.2,2222.2
2016-12-02,133335784351921.0,37.0,37.0,37.0,37.0
2016-12-03,1.1106353883513223e+67,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-12-04,5.886228296920054e+93,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-12-05,3.6198330217343527e+102,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2016-12-06,6.9065633265872146e+50,111111111.1,111111111.1,111111111.1,111111111.1
2016-12-07,2.2990468755000952e+92,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2016-12-08,4.27953209582501e+97,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-12-09,2.8302735051234635e+43,12345679.0,12345679.0,12345679.0,12345679.0
2016-12-10,6.551785693274624e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2016-12-11,2.7331920263978717e+150,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2016-12-12,1.7201862027684962e+179,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2016-12-13,4.945152653664165e+95,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-12-14,2.5220654460497132e+126,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2016-12-15,3.482790700974704e+75,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-12-16,4.9094796832325485e+38,1388888.875,1388888.875,1388888.875,1388888.875
2016-12-17,4.229051790058883e+88,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2016-12-18,2.475539432229042e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-12-19,2.705204286730386e+143,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2016-12-20,2.9410448779748508e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-12-21,3.919324890310416e+114,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-12-22,8.13936894372906e+81,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-12-23,7.855008254447912e+76,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2016-12-24,4.519316700163106e+69,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-12-25,3.6699525671332834e+123,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-12-26,3.677453470481977e+116,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2016-12-27,4.3152832107639763e+64,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2016-12-28,1.7261903296331437e+123,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2016-12-29,6.251496882914199e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2016-12-30,2.2105785425207814e+95,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2016-12-31,3.240361908356996e+169,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30
2017-01-01,1.3782239035648954e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-01-02,1.6731588186617088e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-01-03,5.040327521925962e+54,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-01-04,3.694757417781359e+67,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-01-05,4.390318675043838e+75,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-01-06,7.355441723119952e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-01-07,1.1477282381608887e+57,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-01-08,1.9338706441218958e+154,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2017-01-09,3.8963744421030292e+118,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2017-01-10,2.353029327660118e+71,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-01-11,6.5100812626218105e+84,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2017-01-12,5.510462910470594e+86,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2017-01-13,4.381771169867464e+70,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-01-14,6.335854638084633e+67,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2017-01-15,1.0271827362479907e+61,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-01-16,4.3311489171788136e+108,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2017-01-17,6.291594256224867e+86,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2017-01-18,2.5738984156459746e+160,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28
2017-01-19,4.335343317380361e+101,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2017-01-20,8.234910107246165e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-01-21,5.416233158976972e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-01-22,2.0669932674075283e+79,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2017-01-23,4.0812594525656314e+96,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-01-24,1.6313897092785586e+20,277.75,277.75,277.75,277.75
2017-01-25,3336078912.5,5.5,5.5,5.5,5.5
2017-01-27,121499.0,1.0,1.0,1.0,1.0
2017-02-03,63819.0,1.0,1.0,1.0,1.0
2017-02-04,3266922332366906.5,37.0,37.0,37.0,37.0
2017-02-05,3.0087580300353057e+85,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2017-02-06,1.0778213928758555e+37,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-02-07,7.305626055288497e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-02-08,1.1966529463794984e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-02-09,5.131459777115439e+93,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-02-10,8.794327328783966e+49,111111111.1,111111111.1,111111111.1,111111111.1
2017-02-11,8.907497457127151e+52,111111111.1,111111111.1,111111111.1,111111111.1
2017-02-12,4.314819357740822e+117,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2017-02-13,2.633855287726696e+192,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34
2017-02-14,2.3817506801695272e+151,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2017-02-15,1.8036536620691567e+161,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2017-02-16,3.8253978621567328e+90,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2017-02-17,3.172997019710769e+157,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2017-02-18,4.467522450495676e+92,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-02-19,3.660126586425198e+151,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2017-02-20,2.1866108755024613e+241,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43
2017-02-21,1.8145946539837918e+176,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30,3.367003367003367e+30
2017-02-22,1.8792190802547376e+232,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41,2.5252525252525255e+41
2017-02-23,3.9690299278409164e+197,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34
2017-02-24,3.720408651453658e+97,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2017-02-25,2.3726967186153004e+157,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2017-02-26,6.067802846808887e+241,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43,2.4154589371980677e+43
2017-02-27,1.8798339575283387e+255,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46
2017-02-28,9.613904534593816e+263,2.1786492374727667e+48,2.1786492374727667e+48,2.1786492374727667e+48,2.1786492374727667e+48
2017-03-01,6.630440429588233e+45,12345679.0,12345679.0,12345679.0,12345679.0
2017-03-02,3.0342385860102004e+142,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2017-03-03,5.377534224828268e+103,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2017-03-04,5.094346785323003e+117,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2017-03-05,2.8234873896503937e+195,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2017-03-06,1.6028412098902398e+206,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37,2.7777777777777777e+37
2017-03-07,3.495479384847617e+97,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2017-03-08,2.1238531993275178e+222,2.5839793281653747e+40,2.5839793281653747e+40,2.5839793281653747e+40,2.5839793281653747e+40
2017-03-09,2.632713033781463e+168,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29,3.4722222222222225e+29
2017-03-10,2.11926898419727e+189,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33,3.08641975308642e+33
2017-03-11,6.447569603595455e+81,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2017-03-12,2.5480475983634873e+197,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2017-03-13,inf,1.7361111111111112e+61,1.7361111111111112e+61,1.7361111111111112e+61,1.7361111111111112e+61
2017-03-14,3.1464701317319386e+157,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27,3.7037037037037034e+27
2017-03-15,2.672620187457425e+179,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2017-03-16,1.9338810346999773e+215,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38,2.7100271002710024e+38
2017-03-17,1.8550638678164097e+145,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2017-03-18,5.256915524878555e+71,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-03-19,3.232592167665337e+95,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-03-20,6.329321585081169e+92,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-03-21,4.204183391093687e+91,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2017-03-22,8.253722417921464e+71,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-03-23,9.059404777417324e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-03-24,6.201481857931162e+74,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2017-03-25,9.363478834864003e+30,18518.5,18518.5,18518.5,18518.5
2017-03-26,3.77771993989079e+98,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2017-03-27,4.293112121861147e+79,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-03-28,4.8407051682255115e+94,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2017-03-29,1.152767115219027e+36,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-03-30,8.250127765901178e+47,12345679.0,12345679.0,12345679.0,12345679.0
2017-03-31,5.18286229076161e+77,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2017-04-01,60589.0,1.0,1.0,1.0,1.0
2017-04-02,6.4916107962134055e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2017-04-03,2.5785932404505092e+19,277.75,277.75,277.75,277.75
2017-04-04,1.6744029681675495e+20,277.75,277.75,277.75,277.75
2017-04-05,2.266692946538166e+24,2222.2,2222.2,2222.2,2222.2
2017-04-06,2.124852093397824e+31,18518.5,18518.5,18518.5,18518.5
2017-04-07,1.5227086379651013e+30,18518.5,18518.5,18518.5,18518.5
2017-04-08,1.163793950238281e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-04-09,1.8384612915248163e+32,18518.5,18518.5,18518.5,18518.5
2017-04-10,1.0887460119952778e+46,12345679.0,12345679.0,12345679.0,12345679.0
2017-04-11,1.8226554267989833e+25,2222.2,2222.2,2222.2,2222.2
2017-04-12,9.893320809454274e+60,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2017-04-13,187725503091057.0,37.0,37.0,37.0,37.0
2017-04-14,117188.0,1.0,1.0,1.0,1.0
2017-04-15,256239867892812.34,37.0,37.0,37.0,37.0
2017-04-16,1.987227879961114e+35,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-04-17,1.0869358493659154e+34,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-04-18,1.791969321792336e+38,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-04-19,8.111452293149599e+52,111111111.1,111111111.1,111111111.1,111111111.1
2017-04-20,1.0273444084019534e+37,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2017-04-21,2.2275938380243627e+31,18518.5,18518.5,18518.5,18518.5
2017-04-22,205695553254269.0,37.0,37.0,37.0,37.0
2017-04-23,6.657984166847195e+49,111111111.1,111111111.1,111111111.1,111111111.1
2017-04-24,1.7443028785531346e+21,277.75,277.75,277.75,277.75
